F0distalX,F0distalY,F0distalZ,F0IntermediateX,F0IntermediateY,F0IntermediateZ,F0ProximalX,F0ProximalY,F0ProximalZ,F0TipDistanceToPalm,F1distalX,F1distalY,F1distalZ,F1IntermediateX,F1IntermediateY,F1IntermediateZ,F1ProximalX,F1ProximalY,F1ProximalZ,F1TipDistanceToPalm,F2distalX,F2distalY,F2distalZ,F2IntermediateX,F2IntermediateY,F2IntermediateZ,F2ProximalX,F2ProximalY,F2ProximalZ,F2TipDistanceToPalm,F3distalX,F3distalY,F3distalZ,F3IntermediateX,F3IntermediateY,F3IntermediateZ,F3ProximalX,F3ProximalY,F3ProximalZ,F3TipDistanceToPalm,F4distalX,F4distalY,F4distalZ,F4IntermediateX,F4IntermediateY,F4IntermediateZ,F4ProximalX,F4ProximalY,F4ProximalZ,F4TipDistanceToPalm,grabAngle,pinchDistance,armPitch,armYaw,armRoll,class 
-0.9220358,-0.2567219,-0.28973067,-0.9031715,-0.34977868,-0.24886996,-0.8008971,-0.58610904,-0.12263775,68.7521,0.86567247,-0.032969818,0.49952406,0.98776877,-0.017034888,-0.154993,0.0066826344,0.028237298,-0.99957883,44.461796,0.7451617,0.15263894,0.64918053,0.9978767,0.06460881,-0.008247197,0.08092409,-0.15158004,-0.98512673,37.84999,0.771032,0.038841285,0.6356108,0.99261546,-0.12128964,-0.0018939078,0.049591154,-0.20997141,-0.97644913,36.085827,0.81990445,-0.061567627,0.56918037,0.9380982,-0.33980364,-0.067121506,-0.06918678,-0.3298304,-0.9415015,35.08767,3.1415927,34.18995,-2.9521747,1.8447146,1.5169797,alph
-0.9149388,-0.28958607,-0.2811177,-0.9055544,-0.3340382,-0.2615142,-0.79739994,-0.5901701,-0.1259074,68.89478,0.85574126,-0.03221236,0.5164002,0.9894633,-0.016327351,-0.14386016,0.0128207505,0.027954563,-0.9995271,44.157345,0.7463533,0.1536701,0.64756644,0.99778616,0.06558102,-0.011039168,0.07976386,-0.15177086,-0.98519206,37.914093,0.7697913,0.03305114,0.63743937,0.9917369,-0.12828745,-5.326569E-4,0.04965377,-0.20947273,-0.97655296,35.995953,0.8175863,-0.062095307,0.572448,0.93781906,-0.34125668,-0.06355524,-0.071048826,-0.329018,-0.94164705,34.988907,3.1415927,33.91155,-2.936871,1.8334322,1.5150336,alph
-0.9111489,-0.29738772,-0.28525135,-0.9030655,-0.33511513,-0.26864564,-0.79493654,-0.59195,-0.13293368,69.20291,0.8509154,-0.03235215,0.5243057,0.9903244,-0.016533136,-0.1377841,0.012724906,0.027958974,-0.99952817,43.988277,0.7511749,0.15312217,0.6420979,0.9977571,0.064462036,-0.018043876,0.07374719,-0.15224013,-0.9855883,38.07727,0.77367216,0.032570556,0.63274837,0.99169767,-0.12841424,-0.0067362785,0.04421708,-0.20893742,-0.97692895,36.095707,0.8206297,-0.062096298,0.56807655,0.9379615,-0.33998346,-0.068112254,-0.07627177,-0.3275593,-0.9417471,35.074455,3.1415927,33.617462,-2.948569,1.8189859,1.5213051,alph
-0.9150102,-0.24224666,-0.32260326,-0.9027797,-0.31564078,-0.29216385,-0.797523,-0.5832164,-0.1543234,68.60956,0.84587675,-0.032550253,0.5323842,0.9915334,-0.016891062,-0.12874779,0.012277573,0.027979165,-0.9995332,43.762863,0.7505029,0.1532,0.6428648,0.9977355,0.064076334,-0.020451486,0.06829804,-0.1526601,-0.985916,38.063915,0.77864003,0.052553594,0.6252662,0.9942067,-0.10569604,-0.019522548,0.035995036,-0.21009615,-0.9770179,36.45779,0.8310007,-0.03650534,0.5550723,0.94683015,-0.310534,-0.084150255,-0.08295354,-0.32864934,-0.9408021,35.74139,3.1415927,32.441727,-2.9607449,1.8109125,1.5260583,alph
-0.9156708,-0.19939838,-0.34898037,-0.89901304,-0.31723994,-0.30188477,-0.7947997,-0.5839902,-0.16507296,68.62953,0.8404882,-0.032498524,0.5408546,0.99224806,-0.016875386,-0.12312186,0.013367206,0.027930155,-0.9995207,43.60216,0.7490599,0.15336412,0.6445067,0.9977218,0.063874155,-0.021713406,0.066349,-0.1528093,-0.9860259,38.054554,0.7770957,0.045145623,0.62776136,0.99320364,-0.114845514,-0.018895358,0.032495916,-0.20897974,-0.9773801,36.30864,0.8295507,-0.03745947,0.55717385,0.9465632,-0.31199855,-0.08170137,-0.085872054,-0.32758635,-0.940911,35.660004,3.1415927,32.020763,-2.991141,1.8073624,1.5342655,alph
-0.9112357,-0.18544367,-0.36777765,-0.8931664,-0.32116482,-0.31481263,-0.78932315,-0.5873804,-0.1787552,69.09321,0.8387984,-0.033460043,0.543413,0.99204195,-0.017806292,-0.12464291,0.007735312,0.028187871,-0.99957263,43.590675,0.7549759,0.14339149,0.6398831,0.99820983,0.051240176,-0.030849457,0.060536504,-0.15223849,-0.9864881,38.34347,0.7783623,0.02527842,0.6273064,0.9902053,-0.13784803,-0.022168547,0.027498811,-0.20642892,-0.9780752,36.17939,0.8267442,-0.05660692,0.55972284,0.9395874,-0.3328702,-0.07983059,-0.09027234,-0.32410756,-0.94170356,35.32378,3.1415927,31.831696,-3.0061057,1.797467,1.5393661,alph
-0.908365,-0.17845906,-0.37818712,-0.8924,-0.30979002,-0.32810444,-0.78937066,-0.5837147,-0.19018741,69.005974,0.83821607,-0.034011133,0.5442767,0.99209523,-0.018393457,-0.12413198,0.0044457316,0.02834335,-0.9995885,43.563152,0.7585371,0.13926207,0.63657486,0.99826515,0.04587716,-0.036905646,0.05677989,-0.15206373,-0.98673844,38.518204,0.7810463,0.023809515,0.6240192,0.98985547,-0.13939422,-0.027489364,0.023991525,-0.20594902,-0.97826874,36.269733,0.8305264,-0.055063114,0.5542509,0.9399849,-0.33007497,-0.08648044,-0.09398717,-0.3234456,-0.94156754,35.469948,3.1415927,31.380608,-3.0276737,1.7878908,1.5455652,alph
-0.9063545,-0.18673028,-0.37901622,-0.88996524,-0.31473023,-0.33001032,-0.7885697,-0.5832969,-0.19473748,69.27809,0.83934236,-0.034827784,0.5424863,0.9920989,-0.019290656,-0.123966604,-6.926358E-4,0.028592736,-0.9995909,43.554607,0.7638355,0.13188663,0.63179225,0.99841106,0.03707242,-0.04243961,0.050850272,-0.15161808,-0.98713034,38.695145,0.78549206,0.023471676,0.6184267,0.989721,-0.13901287,-0.033583134,0.01768744,-0.20532277,-0.97853446,36.36796,0.83799094,-0.049390107,0.5434444,0.94199884,-0.3212306,-0.097206146,-0.10199261,-0.3223179,-0.941121,35.76024,3.1415927,31.2863,-3.0672433,1.7871155,1.5544288,alph
-0.9068552,-0.204752,-0.3683616,-0.8853164,-0.3437888,-0.31308818,-0.7872212,-0.58754766,-0.1872708,69.92086,0.8357253,-0.03421706,0.5480808,0.99302125,-0.01879552,-0.11642882,0.0035108328,0.028388038,-0.999591,43.39168,0.76598895,0.12558168,0.63046837,0.99866784,0.030042917,-0.04195708,0.051285416,-0.15088668,-0.9872199,38.75298,0.7837868,0.017681494,0.6207785,0.9888798,-0.14563362,-0.03012836,0.019057125,-0.2047554,-0.9786277,36.252514,0.8366362,-0.05244243,0.5452429,0.9410584,-0.32467932,-0.09482941,-0.10179213,-0.32190123,-0.9412854,35.673286,3.1415927,31.49096,-3.0468051,1.7875084,1.5498673,alph
-0.90303564,-0.20513469,-0.37742108,-0.87869126,-0.3566855,-0.3172969,-0.7833871,-0.58965445,-0.19649954,70.50828,0.83437604,-0.035390437,0.55005836,0.9933171,-0.020105809,-0.11365178,-0.0035143197,0.028734013,-0.99958086,43.30103,0.76861316,0.13179037,0.62599117,0.9982183,0.03707683,-0.04675132,0.04436174,-0.15201576,-0.98738194,38.784798,0.78650045,0.026414782,0.61702466,0.9900367,-0.13589181,-0.036886156,0.012199223,-0.20504417,-0.9786766,36.387234,0.8410627,-0.040357366,0.53943,0.94464916,-0.31145245,-0.103128016,-0.109942794,-0.32130483,-0.940572,35.951244,3.1415927,31.345585,-3.0071988,1.7833282,1.5416278,alph
-0.9021064,-0.207431,-0.3783869,-0.8786795,-0.35390306,-0.3204295,-0.7820225,-0.5910723,-0.19767272,70.55783,0.83659,-0.036228314,0.5466304,0.9929832,-0.0209589,-0.11638391,-0.008911997,0.02901049,-0.9995394,43.355984,0.7701653,0.14060596,0.62215394,0.9975987,0.047099024,-0.050781667,0.039915115,-0.15342438,-0.98735404,38.800575,0.7891775,0.034331113,0.6132052,0.9911233,-0.12652482,-0.040819585,0.007873833,-0.2056495,-0.97859406,36.49595,0.8438258,-0.03466834,0.53549635,0.9464468,-0.30458203,-0.10709086,-0.113823056,-0.32116973,-0.94015664,36.094994,3.1415927,31.476934,-3.0090384,1.7810026,1.5423557,alph
-0.9033886,-0.18012342,-0.38915908,-0.8802839,-0.3451066,-0.32557905,-0.78626794,-0.5832974,-0.2038309,70.07249,0.8365985,-0.03593518,0.5466367,0.9930651,-0.020667225,-0.11573577,-0.0071179867,0.02891761,-0.9995565,43.35074,0.770043,0.15085566,0.6199003,0.99691385,0.059027016,-0.051757395,0.040552795,-0.1547257,-0.9871248,38.77313,0.7875502,0.04396029,0.61468065,0.9924835,-0.11591649,-0.039244115,0.010715425,-0.20708255,-0.9782649,36.545937,0.8442726,-0.024814233,0.5353394,0.949754,-0.29419336,-0.10685411,-0.11057323,-0.32334295,-0.9397994,36.238743,3.1415927,30.956516,-2.992393,1.7755876,1.5395852,alph
-0.9040468,-0.1710441,-0.39171857,-0.88079184,-0.34382814,-0.32555804,-0.7886233,-0.5795201,-0.20549853,69.88905,0.8356935,-0.035848394,0.5480249,0.99317485,-0.020585626,-0.1148034,-0.0064783692,0.02888468,-0.9995618,43.325974,0.7705368,0.15079337,0.61930156,0.9969109,0.05901611,-0.051824182,0.039147794,-0.15482682,-0.9871657,38.76478,0.7869542,0.050910242,0.61490756,0.99332577,-0.108281106,-0.039739043,0.010981351,-0.20794187,-0.97807956,36.599735,0.8458071,-0.021544531,0.5330537,0.9504902,-0.29056787,-0.11017558,-0.11057234,-0.3239023,-0.93960696,36.343594,3.1415927,30.722393,-2.998062,1.7676613,1.5419791,alph
-0.90339124,-0.13349481,-0.40750903,-0.88136816,-0.3348825,-0.33323243,-0.792535,-0.5707123,-0.21488567,69.39091,0.8369328,-0.03603533,0.5461182,0.9928546,-0.020725518,-0.117516786,-0.0077747107,0.0289516,-0.9995506,43.38457,0.7767864,0.1431208,0.61328584,0.997036,0.04985559,-0.058600157,0.036756843,-0.15407357,-0.9873754,39.027348,0.7871301,0.03934262,0.61553115,0.99173045,-0.12169208,-0.040765077,0.012302071,-0.2066605,-0.9783354,36.565823,0.8466549,-0.03308767,0.53111297,0.94644153,-0.30239654,-0.113158196,-0.10898721,-0.32304505,-0.9400871,36.25794,3.1415927,30.161568,-3.0318015,1.746682,1.5512078,alph
-0.90549994,-0.12673542,-0.4049789,-0.8847698,-0.3281865,-0.33087164,-0.7908456,-0.576316,-0.20596868,69.1541,0.83345145,-0.035930544,0.5514233,0.9930239,-0.020585269,-0.11610234,-0.0067136884,0.028896526,-0.9995599,43.32397,0.7798921,0.12171351,0.6139661,0.99796194,0.025388062,-0.058545142,0.03401363,-0.15137511,-0.9878911,39.159084,0.786993,0.02269338,0.61654437,0.9892788,-0.14048035,-0.039908916,0.00943765,-0.2042673,-0.9788696,36.393642,0.84434104,-0.051329628,0.53334194,0.9403143,-0.32170874,-0.110961914,-0.11259028,-0.3195498,-0.9408567,35.95662,3.1415927,30.571686,3.1126962,1.7267257,1.5753403,alph
-0.90899587,-0.1764466,-0.3776148,-0.8824197,-0.3569544,-0.3064621,-0.79127806,-0.5810876,-0.19030571,69.806175,0.8482157,-0.038696438,0.52823544,0.9895036,-0.022952586,-0.14267272,-0.025319427,0.029910296,-0.9992319,43.909172,0.7919976,0.0627995,0.60728574,0.99715096,-0.040413618,-0.063693255,0.024800897,-0.14348793,-0.9893414,39.735783,0.78064597,-0.023896128,0.6245165,0.98078,-0.19297493,-0.028832644,0.008954197,-0.19805479,-0.9801501,35.793526,0.83208406,-0.09565765,0.5463384,0.92377704,-0.37020135,-0.09791276,-0.110758275,-0.3134572,-0.9431211,35.105625,3.1415927,31.84386,2.8713424,1.6973667,1.6060337,alph
-0.9090606,-0.17469642,-0.37827244,-0.8794767,-0.3683113,-0.3014422,-0.7942034,-0.5760532,-0.19340013,69.908516,0.8526188,-0.038706258,0.52109784,0.98876214,-0.022886425,-0.14773494,-0.025909215,0.029944316,-0.9992156,44.051373,0.79176706,0.05717005,0.60814184,0.9969163,-0.046731144,-0.06304124,0.028627336,-0.14279953,-0.98933744,39.805035,0.7761887,-0.027233124,0.62991226,0.9799359,-0.1978667,-0.023964345,0.014705181,-0.19846615,-0.9799974,35.689255,0.829713,-0.09812899,0.5494972,0.9227329,-0.37361705,-0.094733596,-0.10567573,-0.31473762,-0.94327766,35.01664,3.1415927,31.670263,2.8736541,1.689952,1.6036532,alph
-0.91046286,-0.15825987,-0.38211435,-0.8846919,-0.35044378,-0.30742386,-0.7954545,-0.574769,-0.19207457,69.36099,0.845714,-0.03741929,0.5323229,0.9901551,-0.021705717,-0.13828126,-0.017272025,0.02945815,-0.99941677,43.829094,0.79092157,0.053058982,0.60961276,0.99678874,-0.05135286,-0.06144178,0.029032439,-0.1422157,-0.9894098,39.792377,0.77728236,-0.03141786,0.62836707,0.979,-0.20222338,-0.025781661,0.012791187,-0.19766319,-0.98018646,35.69752,0.8328239,-0.095371604,0.5452602,0.9238392,-0.36968124,-0.09928104,-0.109410524,-0.31406137,-0.9430772,35.1426,3.1415927,31.376759,2.8430483,1.6843127,1.6058666,alph
-0.91130745,-0.16537568,-0.37705395,-0.8872156,-0.34407598,-0.3073436,-0.79517907,-0.5765068,-0.18796349,69.243454,0.8423971,-0.036695942,0.5376065,0.99070585,-0.021000296,-0.13439062,-0.012467682,0.029197976,-0.9994958,43.737286,0.79148114,0.04529576,0.6095128,0.99637717,-0.05980581,-0.06046465,0.029536009,-0.14118016,-0.9895431,39.842747,0.7770669,-0.041860715,0.6280244,0.9765947,-0.21356355,-0.025565773,0.012420714,-0.19631898,-0.9804614,35.637726,0.83098096,-0.10425548,0.5464443,0.920091,-0.37908262,-0.098635286,-0.11013329,-0.3125483,-0.94349563,35.00827,3.1415927,31.436144,2.8288069,1.6852853,1.6079677,alph
-0.9114969,-0.16426691,-0.37708074,-0.8881834,-0.34051546,-0.30851167,-0.79528004,-0.5765014,-0.18755208,69.15541,0.84103143,-0.03633274,0.5397648,0.99089426,-0.020631462,-0.13305265,-0.01008904,0.02907212,-0.9995264,43.705853,0.79082346,0.044419996,0.6104302,0.99640095,-0.060772985,-0.0590941,0.030737191,-0.14109522,-0.98951876,39.8223,0.7763933,-0.044625156,0.62866694,0.9759064,-0.21675639,-0.024970263,0.012972385,-0.19606146,-0.9805057,35.610855,0.8286464,-0.111508995,0.54855347,0.9168991,-0.38712478,-0.09711033,-0.10986763,-0.3115268,-0.94386446,34.876175,3.1415927,31.39757,2.7688913,1.6797585,1.6135411,alph
-0.9118276,-0.16169506,-0.3773929,-0.8890666,-0.3376232,-0.30914629,-0.7970334,-0.5737526,-0.1885359,69.00827,0.85007846,-0.038195044,0.52526927,0.9888698,-0.022320539,-0.14709961,-0.022509754,0.029750109,-0.99930394,44.022274,0.7973544,0.042885244,0.6019859,0.99576634,-0.06197834,-0.0678837,0.023744106,-0.14076102,-0.98975897,40.047447,0.78249645,-0.04749217,0.62084115,0.97538984,-0.21810028,-0.032358617,0.0075933635,-0.19494873,-0.98078406,35.776226,0.83322746,-0.116871655,0.540438,0.9147736,-0.39000064,-0.105303705,-0.11433509,-0.30975488,-0.94391716,34.993042,3.1415927,31.643156,2.7442806,1.6717986,1.6132989,alph
-0.91182667,-0.15659519,-0.37953928,-0.8900988,-0.3323632,-0.31186366,-0.79830265,-0.5713537,-0.19044113,68.835846,0.85663927,-0.03949,0.51440233,0.9874345,-0.023498744,-0.15627119,-0.03112796,0.030250147,-0.99905753,44.2368,0.8015419,0.041887797,0.5964694,0.99534357,-0.06270686,-0.07320592,0.017981112,-0.14048028,-0.98992014,40.17016,0.7870762,-0.049666733,0.614853,0.97493833,-0.21916318,-0.038245738,0.0023322403,-0.1938546,-0.9810275,35.89119,0.838677,-0.11670549,0.5319783,0.9148316,-0.38740724,-0.11401135,-0.119618565,-0.30846253,-0.9436854,35.182915,3.1415927,31.76071,2.766764,1.6704278,1.6101042,alph
-0.9109756,-0.18103287,-0.37060878,-0.8945016,-0.31226087,-0.31993768,-0.79867136,-0.57092977,-0.19016579,68.61225,0.8494326,-0.037881553,0.5263358,0.9893046,-0.022075742,-0.1441842,-0.020533025,0.029638618,-0.99934983,43.96848,0.7939817,0.045631982,0.6062267,0.996252,-0.059141785,-0.063121885,0.026254326,-0.1411573,-0.98963904,39.89662,0.7809135,-0.046205252,0.62292796,0.97563034,-0.21724592,-0.030819088,0.008473754,-0.1951985,-0.9807272,35.736034,0.8345119,-0.10813081,0.5402756,0.91851443,-0.38117582,-0.105053306,-0.113646895,-0.3112147,-0.94351995,35.099495,3.1415927,31.4139,2.7846475,1.6788917,1.6112428,alph
-0.9100231,-0.18837716,-0.36928624,-0.8977841,-0.29205644,-0.3296768,-0.7999417,-0.56807935,-0.19333732,68.26526,0.8445792,-0.036803663,0.5341644,0.9902108,-0.02104491,-0.13798445,-0.013396412,0.029247537,-0.9994825,43.824596,0.78729135,0.058503427,0.61379945,0.9974598,-0.045209527,-0.055045813,0.03369102,-0.1430116,-0.9891474,39.602257,0.77660245,-0.034231253,0.62906045,0.978387,-0.20534253,-0.024358213,0.015388936,-0.19779187,-0.9801233,35.68195,0.8305956,-0.09917982,0.54797304,0.9219984,-0.3746512,-0.09775266,-0.107088864,-0.31420514,-0.94329596,35.05163,3.1415927,31.01665,2.7636445,1.6862571,1.6168107,alph
-0.90913564,-0.19164601,-0.3697893,-0.8988787,-0.28174502,-0.33561397,-0.79874957,-0.56936216,-0.19448856,68.16815,0.8428417,-0.03687933,0.5368965,0.9905803,-0.021175295,-0.13528553,-0.0136425495,0.029260859,-0.99947864,43.754486,0.7817178,0.07600246,0.61898386,0.9984206,-0.025821716,-0.049895823,0.035296172,-0.14523295,-0.9887677,39.292892,0.77467036,-0.02030114,0.63203937,0.9814235,-0.19060816,-0.02183175,0.016436756,-0.1995199,-0.9797559,35.67944,0.8281418,-0.0907322,0.55312634,0.9251477,-0.36793905,-0.093395144,-0.105754346,-0.3153705,-0.94305754,35.04762,3.1415927,30.984093,2.76158,1.6932496,1.6199139,alph
-0.90732193,-0.20619035,-0.36640462,-0.8969077,-0.28923577,-0.3345136,-0.79363716,-0.57736427,-0.19180892,68.627235,0.83268034,-0.03526023,0.5526301,0.9928857,-0.019812316,-0.117411464,-0.002506107,0.02868329,-0.9995854,43.35435,0.77429044,0.09531229,0.6256116,0.9990276,-0.0042174757,-0.043887407,0.03904435,-0.14760587,-0.98827523,38.95862,0.7753028,-0.003999725,0.6315771,0.98468935,-0.17266038,-0.02398786,0.015645713,-0.20133568,-0.9793973,35.80996,0.827865,-0.08175556,0.55493736,0.92858356,-0.35952944,-0.09203905,-0.105710596,-0.31637883,-0.9427246,35.123203,3.1415927,30.960337,2.8429554,1.7147189,1.6153809,alph
-0.9077233,-0.1984291,-0.36968148,-0.8964858,-0.29060668,-0.3344562,-0.790014,-0.58330685,-0.18876131,68.72354,0.82088673,-0.0330069,0.5701363,0.9947208,-0.01763764,-0.10109082,0.012852758,0.02795349,-0.9995266,42.984367,0.7626281,0.1170871,0.63615173,0.9992293,0.020714492,-0.033343464,0.049104244,-0.14989486,-0.9874817,38.526455,0.7721089,0.014119022,0.63533324,0.9880106,-0.15302686,-0.020442486,0.021162063,-0.20410852,-0.9787195,35.875984,0.82600725,-0.057673454,0.5607014,0.9379467,-0.33618653,-0.085056365,-0.09944728,-0.32098803,-0.94184756,35.310738,3.1415927,30.856922,2.9880362,1.7380364,1.5969191,alph
-0.9106883,-0.14444701,-0.38701713,-0.89585686,-0.29713207,-0.33038306,-0.7927245,-0.5793344,-0.18963055,68.33179,0.8172527,-0.031152278,0.5754371,0.9954119,-0.015743315,-0.094379395,0.024838299,0.027437672,-0.999315,42.866055,0.75395346,0.142446,0.64129835,0.99833584,0.050394684,-0.028039277,0.060977012,-0.15209347,-0.98648345,38.271553,0.76905084,0.03558491,0.6381965,0.99152505,-0.12888488,-0.016336918,0.03134948,-0.20758852,-0.97771394,36.044518,0.8255962,-0.03368607,0.5632552,0.946861,-0.3113529,-0.08070621,-0.08814135,-0.32695252,-0.9409214,35.608753,3.1415927,30.461298,3.1024954,1.76854,1.5786338,alph
-0.910351,-0.1422592,-0.38861755,-0.89609694,-0.2938186,-0.33268744,-0.79236203,-0.57952976,-0.19054608,68.28444,0.826967,-0.032592,0.56130505,0.9942002,-0.017171472,-0.10616487,0.014641911,0.02787362,-0.9995042,43.148026,0.75594133,0.1472267,0.63786924,0.9979353,0.055850834,-0.031716764,0.057472616,-0.15287925,-0.98657227,38.317574,0.7730547,0.040492117,0.6330458,0.99235463,-0.12197068,-0.018854856,0.02763015,-0.20783958,-0.9777726,36.13422,0.8285409,-0.031238124,0.55905646,0.94799733,-0.30714667,-0.083438694,-0.09158251,-0.3264563,-0.940765,35.70888,3.1415927,30.760305,3.1289203,1.7933239,1.573664,alph
-0.91283524,-0.1589462,-0.37612227,-0.9040524,-0.26093087,-0.3385331,-0.8017842,-0.5665163,-0.19026665,67.30449,0.8445542,-0.032364503,0.53449106,0.9918536,-0.016737938,-0.12627834,0.013600409,0.027919784,-0.9995177,43.707256,0.7536937,0.15283191,0.6392093,0.99763995,0.062962115,-0.027394831,0.06743738,-0.15272602,-0.985965,38.268467,0.7719052,0.06259471,0.6326487,0.9953276,-0.09553552,-0.014006406,0.042013943,-0.21132444,-0.97651255,36.415947,0.8272923,-0.026701108,0.56113684,0.9501761,-0.3018249,-0.077892125,-0.073985785,-0.3317907,-0.9404472,35.78137,3.1415927,30.687998,-3.0524688,1.8565092,1.5445527,alph
-0.913193,-0.1781852,-0.3665088,-0.9003391,-0.29148585,-0.32314956,-0.806289,-0.5599008,-0.19081214,67.81814,0.84235805,-0.030566618,0.53805095,0.9927126,-0.0149843395,-0.11957115,0.024872243,0.027436346,-0.99931425,43.599735,0.75202787,0.14428058,0.6431465,0.9983993,0.054193527,-0.01619342,0.080884784,-0.15094097,-0.9852282,38.17943,0.76329124,-0.015736341,0.6458631,0.9826612,-0.18522362,0.008326262,0.050297648,-0.20543787,-0.97737694,35.39667,0.7595253,-0.19432709,0.6207726,0.87138134,-0.49057996,-0.005094886,-0.054942966,-0.32185474,-0.94519365,31.794964,3.1415927,30.215616,-3.0069935,1.892013,1.5257678,alph
-0.9130401,-0.17615013,-0.36787045,-0.89754057,-0.3053828,-0.31806034,-0.80867195,-0.555253,-0.19427764,68.00191,0.8485652,-0.031013608,0.52818114,0.9919294,-0.015433073,-0.12584847,0.021193027,0.027589217,-0.9993947,43.773357,0.7495718,0.15330604,0.6439251,0.99777853,0.06504607,-0.0143918395,0.08093065,-0.15167928,-0.9851109,38.052597,0.769392,0.034057714,0.6378684,0.9918456,-0.1274386,-0.001244992,0.049645126,-0.20954089,-0.9765388,36.012188,0.7587334,-0.19341722,0.62202394,0.8716766,-0.49007046,-0.0032871366,-0.054942876,-0.3218553,-0.94519335,31.766556,3.1415927,30.10963,-2.9936123,1.8885518,1.5218064,alph
-0.91333675,-0.16384517,-0.37278765,-0.89635205,-0.31029937,-0.3166502,-0.81159973,-0.54952353,-0.19831778,67.915825,0.84597296,-0.029389083,0.5324151,0.99264735,-0.013818681,-0.12025085,0.031461,0.027173191,-0.9991355,43.677376,0.7479723,0.15348801,0.6457389,0.99778473,0.065380335,-0.012295842,0.08093065,-0.15167902,-0.9851109,37.979996,0.77123886,0.06282553,0.6334379,0.9955322,-0.0941374,-0.007334411,0.049383312,-0.21190953,-0.9760407,36.389454,0.7584032,-0.1930372,0.62254417,0.87154174,-0.49030393,-0.004114896,-0.054943025,-0.32185513,-0.9451934,31.77336,3.1415927,29.602621,-2.9794393,1.9073286,1.5136285,alph
-0.91474146,-0.16919042,-0.3669097,-0.89697576,-0.31472376,-0.31045705,-0.81188583,-0.5510721,-0.19277222,67.93617,0.83756137,-0.028344482,0.54560745,0.9940547,-0.012831062,-0.10812336,0.039187074,0.026882678,-0.99887025,43.387417,0.74137706,0.15422082,0.653128,0.99777615,0.066387236,-0.005979985,0.08093062,-0.15167905,-0.98511094,37.73971,0.7669461,0.06429533,0.63848245,0.9956553,-0.093085796,-0.0023283064,0.049383163,-0.21190926,-0.97604084,36.231388,0.7650491,-0.17077833,0.6209146,0.8839357,-0.46756533,-0.006349921,-0.05576861,-0.32337445,-0.94462633,32.137436,3.1415927,29.51238,-2.9836538,1.9023205,1.5160275,alph
-0.9163742,-0.18664624,-0.35414916,-0.89853704,-0.31868228,-0.30178306,-0.8095286,-0.5585067,-0.18092439,68.07705,0.8384554,-0.028555557,0.5442215,0.9938693,-0.013032258,-0.10979122,0.037752897,0.02693528,-0.9989241,43.42279,0.73907655,0.1544714,0.65567094,0.99774945,0.06702429,-0.0019761324,0.08093074,-0.15167911,-0.985111,37.610607,0.76515925,0.06490332,0.6405614,0.9957417,-0.092163265,0.002052009,0.049383223,-0.21190952,-0.9760408,36.117496,0.78461003,-0.12293917,0.6076785,0.91009724,-0.41389278,-0.020396918,-0.057585925,-0.32711598,-0.943228,33.183403,3.1415927,30.184855,-2.988307,1.9047244,1.5172492,alph
-0.9178965,-0.17886353,-0.354223,-0.9005844,-0.31355357,-0.30105162,-0.81198114,-0.5553582,-0.17962173,67.77394,0.85132056,-0.030654564,0.5237495,0.9916618,-0.01506716,-0.12798408,0.022928417,0.027516887,-0.9993584,43.85109,0.7402559,0.15434316,0.65436965,0.9977417,0.06715807,-0.0011356473,0.08093059,-0.15167914,-0.98511094,37.603714,0.76459175,0.06509606,0.64121914,0.99577844,-0.09168889,0.004301727,0.049383223,-0.21190946,-0.97604084,36.063305,0.8035817,-0.07268232,0.5907399,0.933511,-0.35637152,-0.03945443,-0.059241265,-0.3311959,-0.94170046,34.3705,3.1415927,30.584894,-2.9883657,1.9035605,1.5174707,alph
-0.9205127,-0.15792127,-0.35737586,-0.9041543,-0.3034429,-0.30071157,-0.81393015,-0.5538194,-0.17550427,67.258125,0.8714334,-0.035728037,0.48921114,0.98598874,-0.019674629,-0.16564742,-0.0106963515,0.029104143,-0.9995191,44.667824,0.73617625,0.15478325,0.6588526,0.997718,0.06751096,0.0010890961,0.08093068,-0.15167928,-0.9851109,37.498028,0.76009643,0.06661186,0.6463871,0.99582994,-0.090855315,0.008247256,0.049383163,-0.21190968,-0.9760407,35.92563,0.8277037,0.02352266,0.56067234,0.9660775,-0.24693593,-0.07560933,-0.061526448,-0.33894575,-0.9387919,36.57872,3.1415927,31.663961,-2.98628,1.8794832,1.5209095,alph
